Animat,Speed,Size,Population,Day,Meanspeed,Meansize
87,2.0,11.13665,146.0,53,2.0218716,11.410787
88,2.0,11.042962,146.0,53,2.0218716,11.410787
89,2.1035748,12.0,146.0,53,2.0218716,11.410787
90,2.0032287,10.556785,146.0,53,2.0218716,11.410787
91,2.0,11.13665,146.0,53,2.0218716,11.410787
92,2.0076008,11.631227,146.0,53,2.0218716,11.410787
93,2.0,11.43242,146.0,53,2.0218716,11.410787
94,2.0,11.13665,146.0,53,2.0218716,11.410787
95,2.0925443,12.0,146.0,53,2.0218716,11.410787
96,1.9053956,11.13665,146.0,53,2.0218716,11.410787
97,2.1035748,12.430966,146.0,53,2.0218716,11.410787
98,2.1035748,12.0,146.0,53,2.0218716,11.410787
99,2.0032287,11.395505,146.0,53,2.0218716,11.410787
100,2.0,11.042962,146.0,53,2.0218716,11.410787
101,2.0,11.13665,146.0,53,2.0218716,11.410787
102,2.0,11.13665,146.0,53,2.0218716,11.410787
103,2.0,11.042962,146.0,53,2.0218716,11.410787
104,1.9692148,12.0,146.0,53,2.0218716,11.410787
105,2.0,11.13665,146.0,53,2.0218716,11.410787
106,2.0,11.042962,146.0,53,2.0218716,11.410787
107,1.9692148,12.0,146.0,53,2.0218716,11.410787
108,2.0,11.13665,146.0,53,2.0218716,11.410787
109,2.0,11.042962,146.0,53,2.0218716,11.410787
110,2.0032287,11.395505,146.0,53,2.0218716,11.410787
111,2.1035748,12.430966,146.0,53,2.0218716,11.410787
112,1.9053956,11.13665,146.0,53,2.0218716,11.410787
113,2.0,11.13665,146.0,53,2.0218716,11.410787
114,2.1035748,12.0,146.0,53,2.0218716,11.410787
115,2.0,11.13665,146.0,53,2.0218716,11.410787
116,2.0,12.304204,146.0,53,2.0218716,11.410787
117,2.0,11.13665,146.0,53,2.0218716,11.410787
118,2.0426388,11.631227,146.0,53,2.0218716,11.410787
119,2.0,11.13665,146.0,53,2.0218716,11.410787
120,2.0,11.13665,146.0,53,2.0218716,11.410787
121,2.1035748,12.333684,146.0,53,2.0218716,11.410787
122,2.0,11.13665,146.0,53,2.0218716,11.410787
123,2.0865963,12.0,146.0,53,2.0218716,11.410787
124,2.0,11.042962,146.0,53,2.0218716,11.410787
125,2.0911798,11.859859,146.0,53,2.0218716,11.410787
126,2.0032287,10.556785,146.0,53,2.0218716,11.410787
127,1.9568646,11.13665,146.0,53,2.0218716,11.410787
128,2.0076008,11.631227,146.0,53,2.0218716,11.410787
129,2.0,11.13665,146.0,53,2.0218716,11.410787
130,2.0,11.042962,146.0,53,2.0218716,11.410787
131,2.0,11.195782,146.0,53,2.0218716,11.410787
132,2.1035748,12.430966,146.0,53,2.0218716,11.410787
133,2.0,11.13665,146.0,53,2.0218716,11.410787
134,2.0388138,11.993229,146.0,53,2.0218716,11.410787
135,2.0,11.13665,146.0,53,2.0218716,11.410787
136,2.0865963,12.0,146.0,53,2.0218716,11.410787
137,2.0,11.13665,146.0,53,2.0218716,11.410787
138,1.9738561,11.13665,146.0,53,2.0218716,11.410787
139,2.0,11.13665,146.0,53,2.0218716,11.410787
140,2.0481546,12.0,146.0,53,2.0218716,11.410787
141,2.0,11.13665,146.0,53,2.0218716,11.410787
142,2.0,10.201186,146.0,53,2.0218716,11.410787
143,2.1035748,11.130465,146.0,53,2.0218716,11.410787
144,2.0,11.042962,146.0,53,2.0218716,11.410787
145,2.0032287,11.536147,146.0,53,2.0218716,11.410787
0,2.0,11.13665,147.0,54,2.0249593,11.416824
1,2.0,11.042962,147.0,54,2.0249593,11.416824
2,2.1035748,12.0,147.0,54,2.0249593,11.416824
3,2.0,11.111416,147.0,54,2.0249593,11.416824
4,2.0,11.042962,147.0,54,2.0249593,11.416824
5,2.0426388,11.631227,147.0,54,2.0249593,11.416824
6,2.1035748,11.130465,147.0,54,2.0249593,11.416824
7,2.0,11.042962,147.0,54,2.0249593,11.416824
8,2.065188,12.0,147.0,54,2.0249593,11.416824
9,2.0,12.0,147.0,54,2.0249593,11.416824
10,2.0,11.13665,147.0,54,2.0249593,11.416824
11,1.9754931,12.0,147.0,54,2.0249593,11.416824
12,2.0481546,12.0,147.0,54,2.0249593,11.416824
13,2.0,11.13665,147.0,54,2.0249593,11.416824
14,2.0,11.13665,147.0,54,2.0249593,11.416824
15,1.9373053,11.13665,147.0,54,2.0249593,11.416824
16,2.0,10.3927145,147.0,54,2.0249593,11.416824
17,1.9738561,11.13665,147.0,54,2.0249593,11.416824
18,2.0,11.13665,147.0,54,2.0249593,11.416824
19,2.1035748,12.0,147.0,54,2.0249593,11.416824
20,2.0,11.13665,147.0,54,2.0249593,11.416824
21,2.0911798,12.0,147.0,54,2.0249593,11.416824
22,2.1035748,12.0,147.0,54,2.0249593,11.416824
23,2.0865963,12.0,147.0,54,2.0249593,11.416824
24,2.1035748,12.0,147.0,54,2.0249593,11.416824
25,2.1035748,12.0,147.0,54,2.0249593,11.416824
26,2.0,11.042962,147.0,54,2.0249593,11.416824
27,2.0,11.195782,147.0,54,2.0249593,11.416824
28,2.0,11.13665,147.0,54,2.0249593,11.416824
29,2.0032287,11.395505,147.0,54,2.0249593,11.416824
30,2.0865963,11.993229,147.0,54,2.0249593,11.416824
31,2.0,11.13665,147.0,54,2.0249593,11.416824
32,2.0,11.13665,147.0,54,2.0249593,11.416824
33,2.0,11.13665,147.0,54,2.0249593,11.416824
34,2.0,11.13665,147.0,54,2.0249593,11.416824
35,2.1035748,12.430966,147.0,54,2.0249593,11.416824
36,2.0,11.195782,147.0,54,2.0249593,11.416824
37,2.0,11.042962,147.0,54,2.0249593,11.416824
38,2.0,11.13665,147.0,54,2.0249593,11.416824
39,2.0865963,12.0,147.0,54,2.0249593,11.416824
40,2.0,11.13665,147.0,54,2.0249593,11.416824
41,2.0472457,11.13665,147.0,54,2.0249593,11.416824
42,2.0925443,12.0,147.0,54,2.0249593,11.416824
43,2.0,11.13665,147.0,54,2.0249593,11.416824
44,2.0,11.13665,147.0,54,2.0249593,11.416824
45,2.0,11.111416,147.0,54,2.0249593,11.416824
46,2.0,11.13665,147.0,54,2.0249593,11.416824
47,2.0076008,11.631227,147.0,54,2.0249593,11.416824
48,2.0,11.042962,147.0,54,2.0249593,11.416824
49,2.0,11.13665,147.0,54,2.0249593,11.416824
50,1.9568646,11.13665,147.0,54,2.0249593,11.416824
51,2.0413725,11.042962,147.0,54,2.0249593,11.416824
52,2.065188,12.0,147.0,54,2.0249593,11.416824
53,2.0032287,10.556785,147.0,54,2.0249593,11.416824
54,2.0032287,10.556785,147.0,54,2.0249593,11.416824
55,2.0014315,11.042962,147.0,54,2.0249593,11.416824
56,2.0911798,11.859859,147.0,54,2.0249593,11.416824
57,2.0,11.042962,147.0,54,2.0249593,11.416824
58,2.0,11.13665,147.0,54,2.0249593,11.416824
59,2.0,11.042962,147.0,54,2.0249593,11.416824
60,2.0,11.13665,147.0,54,2.0249593,11.416824
61,2.1035748,12.0,147.0,54,2.0249593,11.416824
62,2.0,11.13665,147.0,54,2.0249593,11.416824
63,2.0426388,11.631227,147.0,54,2.0249593,11.416824
64,2.0,11.13665,147.0,54,2.0249593,11.416824
65,2.0,11.042962,147.0,54,2.0249593,11.416824
66,2.1035748,12.0,147.0,54,2.0249593,11.416824
67,2.0,11.13665,147.0,54,2.0249593,11.416824
68,2.0865963,12.0,147.0,54,2.0249593,11.416824
69,2.0,11.13665,147.0,54,2.0249593,11.416824
70,2.0,11.042962,147.0,54,2.0249593,11.416824
71,2.1035748,12.0,147.0,54,2.0249593,11.416824
72,2.0,11.13665,147.0,54,2.0249593,11.416824
73,2.0076008,11.631227,147.0,54,2.0249593,11.416824
74,2.0,11.43242,147.0,54,2.0249593,11.416824
75,2.0925443,12.0,147.0,54,2.0249593,11.416824
76,2.1035748,12.430966,147.0,54,2.0249593,11.416824
77,2.1035748,12.0,147.0,54,2.0249593,11.416824
78,2.0032287,11.395505,147.0,54,2.0249593,11.416824
79,2.0,11.042962,147.0,54,2.0249593,11.416824
80,2.0,11.13665,147.0,54,2.0249593,11.416824
81,2.0,11.042962,147.0,54,2.0249593,11.416824
82,1.9692148,12.0,147.0,54,2.0249593,11.416824
83,2.0,11.042962,147.0,54,2.0249593,11.416824
84,2.0,11.13665,147.0,54,2.0249593,11.416824
85,2.0,11.042962,147.0,54,2.0249593,11.416824
86,2.0032287,11.395505,147.0,54,2.0249593,11.416824
87,1.9053956,11.13665,147.0,54,2.0249593,11.416824
88,2.0,11.13665,147.0,54,2.0249593,11.416824
89,2.1035748,12.0,147.0,54,2.0249593,11.416824
90,2.0,12.304204,147.0,54,2.0249593,11.416824
91,2.0,11.13665,147.0,54,2.0249593,11.416824
92,2.0426388,11.631227,147.0,54,2.0249593,11.416824
93,2.0,11.13665,147.0,54,2.0249593,11.416824
94,2.1035748,12.333684,147.0,54,2.0249593,11.416824
95,2.0,11.13665,147.0,54,2.0249593,11.416824
96,2.0865963,12.0,147.0,54,2.0249593,11.416824
97,2.0,11.042962,147.0,54,2.0249593,11.416824
98,2.0911798,11.859859,147.0,54,2.0249593,11.416824
99,2.0032287,10.556785,147.0,54,2.0249593,11.416824
100,2.0,11.13665,147.0,54,2.0249593,11.416824
101,2.0,11.042962,147.0,54,2.0249593,11.416824
102,2.0,11.195782,147.0,54,2.0249593,11.416824
103,2.0388138,11.993229,147.0,54,2.0249593,11.416824
104,2.0865963,12.0,147.0,54,2.0249593,11.416824
105,2.0481546,12.0,147.0,54,2.0249593,11.416824
106,2.0,11.13665,147.0,54,2.0249593,11.416824
107,2.1035748,11.130465,147.0,54,2.0249593,11.416824
108,2.0,11.042962,147.0,54,2.0249593,11.416824
109,2.0,11.13665,147.0,54,2.0249593,11.416824
110,2.0481546,12.0,147.0,54,2.0249593,11.416824
111,2.0388138,11.993229,147.0,54,2.0249593,11.416824
112,2.0,10.952226,147.0,54,2.0249593,11.416824
113,2.0032287,10.556785,147.0,54,2.0249593,11.416824
114,2.0865963,12.0,147.0,54,2.0249593,11.416824
115,2.0,11.13665,147.0,54,2.0249593,11.416824
116,2.1035748,12.333684,147.0,54,2.0249593,11.416824
117,2.0426388,11.631227,147.0,54,2.0249593,11.416824
118,2.0,11.13665,147.0,54,2.0249593,11.416824
119,2.0,12.304204,147.0,54,2.0249593,11.416824
120,1.918099,11.395505,147.0,54,2.0249593,11.416824
121,2.0,10.993463,147.0,54,2.0249593,11.416824
122,2.0,11.042962,147.0,54,2.0249593,11.416824
123,2.0032287,11.395505,147.0,54,2.0249593,11.416824
124,2.0,11.43242,147.0,54,2.0249593,11.416824
125,2.0,11.13665,147.0,54,2.0249593,11.416824
126,2.0426388,11.631227,147.0,54,2.0249593,11.416824
127,2.0,11.13665,147.0,54,2.0249593,11.416824
128,2.0911798,11.859859,147.0,54,2.0249593,11.416824
129,2.0014315,11.042962,147.0,54,2.0249593,11.416824
130,2.0032287,10.556785,147.0,54,2.0249593,11.416824
131,2.065188,12.0,147.0,54,2.0249593,11.416824
132,2.0,11.111416,147.0,54,2.0249593,11.416824
133,2.0,11.13665,147.0,54,2.0249593,11.416824
134,2.0,11.13665,147.0,54,2.0249593,11.416824
135,2.0,11.195782,147.0,54,2.0249593,11.416824
136,2.0865963,11.993229,147.0,54,2.0249593,11.416824
137,2.0032287,11.395505,147.0,54,2.0249593,11.416824
138,2.0,11.13665,147.0,54,2.0249593,11.416824
139,2.0,11.195782,147.0,54,2.0249593,11.416824
140,2.1035748,12.0,147.0,54,2.0249593,11.416824
141,2.1035748,12.0,147.0,54,2.0249593,11.416824
142,2.0,11.13665,147.0,54,2.0249593,11.416824
143,2.0481546,12.0,147.0,54,2.0249593,11.416824
144,2.065188,12.0,147.0,54,2.0249593,11.416824
145,2.0426388,11.631227,147.0,54,2.0249593,11.416824
146,2.0,11.410963,147.0,54,2.0249593,11.416824
0,2.1035748,12.0,143.0,55,2.026114,11.408981
1,2.0,11.111416,143.0,55,2.026114,11.408981
2,2.0,11.042962,143.0,55,2.026114,11.408981
3,2.0426388,11.631227,143.0,55,2.026114,11.408981
4,2.1035748,11.130465,143.0,55,2.026114,11.408981
5,2.0,11.042962,143.0,55,2.026114,11.408981
6,2.065188,12.0,143.0,55,2.026114,11.408981
7,2.0,12.0,143.0,55,2.026114,11.408981
8,1.9754931,12.0,143.0,55,2.026114,11.408981
9,2.0481546,12.0,143.0,55,2.026114,11.408981
10,2.0,11.13665,143.0,55,2.026114,11.408981
11,2.0,11.13665,143.0,55,2.026114,11.408981
12,1.9373053,11.13665,143.0,55,2.026114,11.408981
13,2.0,10.3927145,143.0,55,2.026114,11.408981
14,1.9738561,11.13665,143.0,55,2.026114,11.408981
15,2.1035748,12.0,143.0,55,2.026114,11.408981
16,2.0,11.13665,143.0,55,2.026114,11.408981
17,2.0911798,12.0,143.0,55,2.026114,11.408981
18,2.0865963,12.0,143.0,55,2.026114,11.408981
19,2.1035748,12.0,143.0,55,2.026114,11.408981
20,2.1035748,12.0,143.0,55,2.026114,11.408981
21,2.0,11.042962,143.0,55,2.026114,11.408981
22,2.0032287,11.395505,143.0,55,2.026114,11.408981
23,2.0865963,11.993229,143.0,55,2.026114,11.408981
24,2.0,11.13665,143.0,55,2.026114,11.408981
25,2.0,11.13665,143.0,55,2.026114,11.408981
26,2.0,11.13665,143.0,55,2.026114,11.408981
27,2.0,11.195782,143.0,55,2.026114,11.408981
28,2.0,11.042962,143.0,55,2.026114,11.408981
29,2.0,11.13665,143.0,55,2.026114,11.408981
30,2.0865963,12.0,143.0,55,2.026114,11.408981
31,2.0472457,11.13665,143.0,55,2.026114,11.408981
32,2.0925443,12.0,143.0,55,2.026114,11.408981
33,2.0,11.13665,143.0,55,2.026114,11.408981
34,2.0,11.13665,143.0,55,2.026114,11.408981
35,2.0,11.111416,143.0,55,2.026114,11.408981
36,2.0,11.13665,143.0,55,2.026114,11.408981
37,2.0076008,11.631227,143.0,55,2.026114,11.408981
38,2.0,11.042962,143.0,55,2.026114,11.408981
39,1.9568646,11.13665,143.0,55,2.026114,11.408981
40,2.0413725,11.042962,143.0,55,2.026114,11.408981
41,2.065188,12.0,143.0,55,2.026114,11.408981
42,2.0032287,10.556785,143.0,55,2.026114,11.408981
43,2.0014315,11.042962,143.0,55,2.026114,11.408981
44,2.0911798,11.859859,143.0,55,2.026114,11.408981
45,2.0,11.042962,143.0,55,2.026114,11.408981
46,2.0,11.13665,143.0,55,2.026114,11.408981
47,2.0,11.042962,143.0,55,2.026114,11.408981
48,2.0,11.13665,143.0,55,2.026114,11.408981
49,2.1035748,12.0,143.0,55,2.026114,11.408981
50,2.0,11.13665,143.0,55,2.026114,11.408981
51,2.0426388,11.631227,143.0,55,2.026114,11.408981
52,2.0,11.042962,143.0,55,2.026114,11.408981
53,2.1035748,12.0,143.0,55,2.026114,11.408981
54,2.0,11.13665,143.0,55,2.026114,11.408981
55,2.0,11.13665,143.0,55,2.026114,11.408981
56,2.0,11.042962,143.0,55,2.026114,11.408981
57,2.1035748,12.0,143.0,55,2.026114,11.408981
58,2.0,11.13665,143.0,55,2.026114,11.408981
59,2.0076008,11.631227,143.0,55,2.026114,11.408981
60,2.0,11.43242,143.0,55,2.026114,11.408981
61,2.0925443,12.0,143.0,55,2.026114,11.408981
62,2.1035748,12.430966,143.0,55,2.026114,11.408981
63,2.1035748,12.0,143.0,55,2.026114,11.408981
64,2.0,11.042962,143.0,55,2.026114,11.408981
65,2.0,11.13665,143.0,55,2.026114,11.408981
66,2.0,11.042962,143.0,55,2.026114,11.408981
67,2.0,11.042962,143.0,55,2.026114,11.408981
68,2.0,11.13665,143.0,55,2.026114,11.408981
69,2.0,11.13665,143.0,55,2.026114,11.408981
70,2.1035748,12.0,143.0,55,2.026114,11.408981
71,2.0,12.304204,143.0,55,2.026114,11.408981
72,2.0426388,11.631227,143.0,55,2.026114,11.408981
73,2.0,11.13665,143.0,55,2.026114,11.408981
74,2.0,11.13665,143.0,55,2.026114,11.408981
75,2.0865963,12.0,143.0,55,2.026114,11.408981
76,2.0,11.042962,143.0,55,2.026114,11.408981
77,2.0032287,10.556785,143.0,55,2.026114,11.408981
78,2.0,11.13665,143.0,55,2.026114,11.408981
79,2.0,11.042962,143.0,55,2.026114,11.408981
80,2.0388138,11.993229,143.0,55,2.026114,11.408981
81,2.0865963,12.0,143.0,55,2.026114,11.408981
82,2.0481546,12.0,143.0,55,2.026114,11.408981
83,2.0,11.13665,143.0,55,2.026114,11.408981
84,2.1035748,11.130465,143.0,55,2.026114,11.408981
85,2.0,11.042962,143.0,55,2.026114,11.408981
86,2.0,11.13665,143.0,55,2.026114,11.408981
87,2.0,10.952226,143.0,55,2.026114,11.408981
88,2.0032287,10.556785,143.0,55,2.026114,11.408981
89,2.0,11.13665,143.0,55,2.026114,11.408981
90,2.1035748,12.333684,143.0,55,2.026114,11.408981
91,2.0426388,11.631227,143.0,55,2.026114,11.408981
92,2.0,12.304204,143.0,55,2.026114,11.408981
93,2.0,10.993463,143.0,55,2.026114,11.408981
94,2.0032287,11.395505,143.0,55,2.026114,11.408981
95,2.0,11.43242,143.0,55,2.026114,11.408981
96,2.0426388,11.631227,143.0,55,2.026114,11.408981
97,2.0,11.13665,143.0,55,2.026114,11.408981
98,2.0911798,11.859859,143.0,55,2.026114,11.408981
99,2.0,11.111416,143.0,55,2.026114,11.408981
100,2.0,11.195782,143.0,55,2.026114,11.408981
101,2.0,11.13665,143.0,55,2.026114,11.408981
102,2.0,11.195782,143.0,55,2.026114,11.408981
103,2.1035748,12.0,143.0,55,2.026114,11.408981
104,2.0481546,12.0,143.0,55,2.026114,11.408981
105,2.065188,12.0,143.0,55,2.026114,11.408981
106,2.0426388,11.631227,143.0,55,2.026114,11.408981
107,2.0,11.410963,143.0,55,2.026114,11.408981
108,2.1035748,12.0,143.0,55,2.026114,11.408981
109,2.0,11.195782,143.0,55,2.026114,11.408981
110,2.0,11.195782,143.0,55,2.026114,11.408981
111,2.0,11.13665,143.0,55,2.026114,11.408981
112,2.0426388,11.631227,143.0,55,2.026114,11.408981
113,2.0,12.304204,143.0,55,2.026114,11.408981
114,2.0,11.13665,143.0,55,2.026114,11.408981
115,2.0032287,10.556785,143.0,55,2.026114,11.408981
116,2.0,11.904039,143.0,55,2.026114,11.408981
117,2.0,11.042962,143.0,55,2.026114,11.408981
118,2.0426388,11.631227,143.0,55,2.026114,11.408981
119,2.0,12.304204,143.0,55,2.026114,11.408981
120,2.0,11.13665,143.0,55,2.026114,11.408981
121,2.0,11.13665,143.0,55,2.026114,11.408981
122,2.0,11.042962,143.0,55,2.026114,11.408981
123,2.0,10.166637,143.0,55,2.026114,11.408981
124,2.1035748,12.0,143.0,55,2.026114,11.408981
125,2.0,11.042962,143.0,55,2.026114,11.408981
126,2.0198088,11.13665,143.0,55,2.026114,11.408981
127,2.0911798,11.859859,143.0,55,2.026114,11.408981
128,2.0014315,11.042962,143.0,55,2.026114,11.408981
129,2.0032287,10.556785,143.0,55,2.026114,11.408981
130,2.0076008,11.98275,143.0,55,2.026114,11.408981
131,2.0925443,12.0,143.0,55,2.026114,11.408981
132,2.0,11.13665,143.0,55,2.026114,11.408981
133,2.0,11.13665,143.0,55,2.026114,11.408981
134,2.0,11.13665,143.0,55,2.026114,11.408981
135,2.0865963,11.993229,143.0,55,2.026114,11.408981
136,2.1035748,12.0,143.0,55,2.026114,11.408981
137,1.9877905,11.13665,143.0,55,2.026114,11.408981
138,2.0,11.13665,143.0,55,2.026114,11.408981
139,2.0,11.13665,143.0,55,2.026114,11.408981
140,2.0,12.0,143.0,55,2.026114,11.408981
141,2.1035748,11.130465,143.0,55,2.026114,11.408981
142,2.0,11.042962,143.0,55,2.026114,11.408981
0,2.1035748,12.0,147.0,56,2.0281315,11.377149
1,2.0,11.111416,147.0,56,2.0281315,11.377149
2,2.0,11.042962,147.0,56,2.0281315,11.377149
3,2.1035748,11.130465,147.0,56,2.0281315,11.377149
4,2.0,11.042962,147.0,56,2.0281315,11.377149
5,2.065188,12.0,147.0,56,2.0281315,11.377149
6,2.0,12.0,147.0,56,2.0281315,11.377149
7,1.9754931,12.0,147.0,56,2.0281315,11.377149
8,2.0481546,12.0,147.0,56,2.0281315,11.377149
9,2.0,11.13665,147.0,56,2.0281315,11.377149
10,2.0,11.13665,147.0,56,2.0281315,11.377149
11,1.9373053,11.13665,147.0,56,2.0281315,11.377149
12,2.0,10.3927145,147.0,56,2.0281315,11.377149
13,1.9738561,11.13665,147.0,56,2.0281315,11.377149
14,2.1035748,12.0,147.0,56,2.0281315,11.377149
15,2.0,11.13665,147.0,56,2.0281315,11.377149
16,2.0911798,12.0,147.0,56,2.0281315,11.377149
17,2.0865963,12.0,147.0,56,2.0281315,11.377149
18,2.1035748,12.0,147.0,56,2.0281315,11.377149
19,2.0,11.042962,147.0,56,2.0281315,11.377149
20,2.0032287,11.395505,147.0,56,2.0281315,11.377149
21,2.0865963,11.993229,147.0,56,2.0281315,11.377149
22,2.0,11.13665,147.0,56,2.0281315,11.377149
23,2.0,11.13665,147.0,56,2.0281315,11.377149
24,2.0,11.195782,147.0,56,2.0281315,11.377149
25,2.0,11.042962,147.0,56,2.0281315,11.377149
26,2.0,11.13665,147.0,56,2.0281315,11.377149
27,2.0472457,11.13665,147.0,56,2.0281315,11.377149
28,2.0925443,12.0,147.0,56,2.0281315,11.377149
29,2.0,11.13665,147.0,56,2.0281315,11.377149
30,2.0,11.13665,147.0,56,2.0281315,11.377149
31,2.0,11.111416,147.0,56,2.0281315,11.377149
32,2.0,11.13665,147.0,56,2.0281315,11.377149
33,2.0076008,11.631227,147.0,56,2.0281315,11.377149
34,2.0,11.042962,147.0,56,2.0281315,11.377149
35,1.9568646,11.13665,147.0,56,2.0281315,11.377149
36,2.0413725,11.042962,147.0,56,2.0281315,11.377149
37,2.065188,12.0,147.0,56,2.0281315,11.377149
38,2.0032287,10.556785,147.0,56,2.0281315,11.377149
39,2.0014315,11.042962,147.0,56,2.0281315,11.377149
40,2.0,11.042962,147.0,56,2.0281315,11.377149
41,2.0,11.042962,147.0,56,2.0281315,11.377149
42,2.0,11.13665,147.0,56,2.0281315,11.377149
43,2.1035748,12.0,147.0,56,2.0281315,11.377149
44,2.0,11.13665,147.0,56,2.0281315,11.377149
45,2.0426388,11.631227,147.0,56,2.0281315,11.377149
46,2.1035748,12.0,147.0,56,2.0281315,11.377149
47,2.0,11.13665,147.0,56,2.0281315,11.377149
48,2.0,11.13665,147.0,56,2.0281315,11.377149
49,2.0,11.13665,147.0,56,2.0281315,11.377149
50,2.0076008,11.631227,147.0,56,2.0281315,11.377149
51,2.0,11.43242,147.0,56,2.0281315,11.377149
52,2.0925443,12.0,147.0,56,2.0281315,11.377149
53,2.1035748,12.430966,147.0,56,2.0281315,11.377149
54,2.1035748,12.0,147.0,56,2.0281315,11.377149
55,2.0,11.13665,147.0,56,2.0281315,11.377149
56,2.0,11.042962,147.0,56,2.0281315,11.377149
57,2.0,11.13665,147.0,56,2.0281315,11.377149
58,2.1035748,12.0,147.0,56,2.0281315,11.377149
59,2.0426388,11.631227,147.0,56,2.0281315,11.377149
60,2.0,11.13665,147.0,56,2.0281315,11.377149
61,2.0865963,12.0,147.0,56,2.0281315,11.377149
62,2.0,11.042962,147.0,56,2.0281315,11.377149
63,2.0032287,10.556785,147.0,56,2.0281315,11.377149
64,2.0,11.13665,147.0,56,2.0281315,11.377149
65,2.0865963,12.0,147.0,56,2.0281315,11.377149
66,2.0,11.13665,147.0,56,2.0281315,11.377149
67,2.1035748,11.130465,147.0,56,2.0281315,11.377149
68,2.0,11.042962,147.0,56,2.0281315,11.377149
69,2.0,10.952226,147.0,56,2.0281315,11.377149
70,2.0032287,10.556785,147.0,56,2.0281315,11.377149
71,2.1035748,12.333684,147.0,56,2.0281315,11.377149
72,2.0,10.993463,147.0,56,2.0281315,11.377149
73,2.0032287,11.395505,147.0,56,2.0281315,11.377149
74,2.0,11.43242,147.0,56,2.0281315,11.377149
75,2.0426388,11.631227,147.0,56,2.0281315,11.377149
76,2.0,11.13665,147.0,56,2.0281315,11.377149
77,2.0911798,11.859859,147.0,56,2.0281315,11.377149
78,2.0,11.111416,147.0,56,2.0281315,11.377149
79,2.0,11.195782,147.0,56,2.0281315,11.377149
80,2.0,11.13665,147.0,56,2.0281315,11.377149
81,2.0481546,12.0,147.0,56,2.0281315,11.377149
82,2.065188,12.0,147.0,56,2.0281315,11.377149
83,2.0,11.410963,147.0,56,2.0281315,11.377149
84,2.1035748,12.0,147.0,56,2.0281315,11.377149
85,2.0,11.195782,147.0,56,2.0281315,11.377149
86,2.0,11.195782,147.0,56,2.0281315,11.377149
87,2.0426388,11.631227,147.0,56,2.0281315,11.377149
88,2.0,11.13665,147.0,56,2.0281315,11.377149
89,2.0,11.904039,147.0,56,2.0281315,11.377149
90,2.0,11.042962,147.0,56,2.0281315,11.377149
91,2.0,11.13665,147.0,56,2.0281315,11.377149
92,2.0,11.042962,147.0,56,2.0281315,11.377149
93,2.0,11.042962,147.0,56,2.0281315,11.377149
94,2.0198088,11.13665,147.0,56,2.0281315,11.377149
95,2.0911798,11.859859,147.0,56,2.0281315,11.377149
96,2.0014315,11.042962,147.0,56,2.0281315,11.377149
97,2.0032287,10.556785,147.0,56,2.0281315,11.377149
98,2.0925443,12.0,147.0,56,2.0281315,11.377149
99,2.0,11.13665,147.0,56,2.0281315,11.377149
100,2.0,11.13665,147.0,56,2.0281315,11.377149
101,2.0,11.13665,147.0,56,2.0281315,11.377149
102,2.1035748,12.0,147.0,56,2.0281315,11.377149
103,1.9877905,11.13665,147.0,56,2.0281315,11.377149
104,2.0,11.13665,147.0,56,2.0281315,11.377149
105,2.0,11.13665,147.0,56,2.0281315,11.377149
106,2.1035748,11.130465,147.0,56,2.0281315,11.377149
107,2.0,11.042962,147.0,56,2.0281315,11.377149
108,1.9877905,11.13665,147.0,56,2.0281315,11.377149
109,2.1035748,12.0,147.0,56,2.0281315,11.377149
110,2.0,11.13665,147.0,56,2.0281315,11.377149
111,2.0014315,11.042962,147.0,56,2.0281315,11.377149
112,2.0198088,11.13665,147.0,56,2.0281315,11.377149
